,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
0,9,Linear,0.025369007087753026,4096,12288,3.0,3.7215184558630727,9.07120123616624,-0.994125859411599,True,274.2,LAYER_TYPE.DENSE,9.088136173631234,4.188,2.438,gpt_neox.layers.0.attention.query_key_value,0,15440.0,4096,265,4096,1,0.16718154978101607,274.2,56.3,success,16.5625,,0,274.25,10.375
1,10,Linear,0.01753606326776236,4096,4096,1.0,3.31112327762104,6.27949355970709,-0.9635868273520674,True,78.75,LAYER_TYPE.DENSE,6.286232313796097,3.346,1.896,gpt_neox.layers.0.attention.dense,0,2216.0,4096,162,4096,1,0.18157899352932416,78.75,28.14,success,8.875,,5,78.75,2.119140625
2,12,Linear,0.07045607504170015,4096,16384,4.0,8.718783114197482,20.434647923900346,-1.0214502565174959,True,221.0,LAYER_TYPE.DENSE,20.440247774020076,4.293,2.344,gpt_neox.layers.0.mlp.dense_h_to_4h,0,19550.0,4096,374,4096,1,0.3991287730092936,221.0,88.5,success,14.8671875,under-trained,0,221.0,8.875
3,13,Linear,0.04971524261483118,4096,16384,4.0,9.55474281886482,17.681872697020346,-1.0190392803022696,True,70.94,LAYER_TYPE.DENSE,17.684643018851766,3.959,1.851,gpt_neox.layers.0.mlp.dense_4h_to_h,0,9080.0,4096,280,4096,1,0.5112436681302595,70.94,128.0,success,8.421875,under-trained,0,70.9375,4.58984375
4,20,Linear,0.011831614509630606,4096,12288,3.0,3.692875117344811,7.6237675762372366,-0.988500248242738,True,115.9,LAYER_TYPE.DENSE,8.060495802664482,4.25,2.064,gpt_neox.layers.1.attention.query_key_value,0,17710.0,4096,208,4096,1,0.18671729450015045,115.9,152.9,success,10.765625,,0,115.875,14.65625
5,21,Linear,0.01745527331054436,4096,4096,1.0,3.9937255775190326,5.284666169470985,-0.9796600021202418,True,21.03,LAYER_TYPE.DENSE,5.403820071814863,3.412,1.323,gpt_neox.layers.1.attention.dense,0,2584.0,4096,177,4096,1,0.22502219392726558,21.03,122.9,success,4.5859375,,5,21.03125,2.4296875
6,23,Linear,0.012276389750156352,4096,16384,4.0,2.93023673272675,7.983750472956672,-0.9724270734745634,True,531.0,LAYER_TYPE.DENSE,8.326530335193844,4.363,2.725,gpt_neox.layers.1.mlp.dense_h_to_4h,0,23140.0,4096,458,4096,1,0.09019403930245909,531.0,43.56,success,23.046875,,0,531.0,10.8828125
7,24,Linear,0.06870271966936725,4096,16384,4.0,6.828290829417265,13.843292736201407,-1.020646597779087,True,106.5,LAYER_TYPE.DENSE,13.843388628921087,4.1,2.027,gpt_neox.layers.1.mlp.dense_4h_to_h,0,12590.0,4096,346,4096,1,0.31333085614280504,106.5,118.25,success,10.3203125,under-trained,0,106.5,6.18359375
8,31,Linear,0.017321792976862316,4096,12288,3.0,3.506242818608773,7.169992638834737,-0.9909112244579641,True,110.94,LAYER_TYPE.DENSE,7.797560524526906,4.26,2.045,gpt_neox.layers.2.attention.query_key_value,0,18190.0,4096,160,4096,1,0.19813589190609887,110.94,164.0,success,10.53125,,0,110.9375,16.4375
9,32,Linear,0.017256989660343836,4096,4096,1.0,3.864939202312907,5.721921709674186,-0.9796600021202418,True,30.2,LAYER_TYPE.DENSE,5.7665684271203475,3.406,1.48,gpt_neox.layers.2.attention.dense,0,2552.0,4096,165,4096,1,0.2230352144087554,30.2,84.5,success,5.49609375,,4,30.203125,2.404296875
