,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
18,72,Linear,0.013440260479645527,5120,20480,4.0,2.93136485342412,7.797888535866507,-1.0728844157756545,True,458.2,LAYER_TYPE.DENSE,7.973279474778138,4.566,2.66,gpt_neox.layers.4.mlp.dense_h_to_4h,0,36700.0,5120,1091,5120,1,0.05847253851859357,458.2,80.1,success,21.40625,,0,458.25,9.0390625
19,73,Linear,0.014396834679657244,5120,20480,4.0,3.2238461743967557,7.669227813311032,-1.0841356381133769,True,238.8,LAYER_TYPE.DENSE,7.737217089453315,4.33,2.379,gpt_neox.layers.4.mlp.dense_4h_to_h,0,21380.0,5120,237,5120,1,0.1444543320207954,238.8,89.56,success,15.453125,,0,238.75,10.15625
20,82,Linear,0.02490329754423637,5120,15360,3.0,4.1702472606896865,9.326041237284553,-1.0608295346995236,True,172.0,LAYER_TYPE.DENSE,9.576440888874663,4.402,2.236,gpt_neox.layers.5.attention.query_key_value,0,25260.0,5120,72,5120,1,0.3736172226786257,172.0,146.9,success,13.1171875,,0,172.0,33.78125
21,83,Linear,0.04449459671375322,5120,5120,1.0,6.665856375151314,9.484524158784634,-1.0511856298386189,True,26.47,LAYER_TYPE.DENSE,9.522793178377743,3.701,1.423,gpt_neox.layers.5.attention.dense,0,5020.0,5120,21,5120,1,1.2363912245656672,26.47,189.6,success,5.14453125,under-trained,6,26.46875,9.5625
22,86,Linear,0.007996850853352888,5120,20480,4.0,2.9470743833166972,7.776362288790739,-1.0752953919908808,True,435.0,LAYER_TYPE.DENSE,7.922410010339366,4.555,2.639,gpt_neox.layers.5.mlp.dense_h_to_4h,0,36000.0,5120,987,5120,1,0.06197606046767007,435.0,82.75,success,20.859375,,0,435.0,9.4296875
23,87,Linear,0.009861732333577344,5120,20480,4.0,3.276101220189432,7.320038663860762,-1.083331979374968,True,171.5,LAYER_TYPE.DENSE,7.49232854655038,4.33,2.234,gpt_neox.layers.5.mlp.dense_4h_to_h,0,21280.0,5120,975,5120,1,0.07289357725248798,171.5,124.06,success,13.09375,,0,171.5,5.75390625
24,96,Linear,0.026768327817263515,5120,15360,3.0,4.178441461319366,9.377010232531156,-1.0640441696531586,True,175.1,LAYER_TYPE.DENSE,9.605827571651364,4.414,2.244,gpt_neox.layers.6.attention.query_key_value,0,26020.0,5120,52,5120,1,0.4407705255710641,175.1,148.5,success,13.234375,,0,175.125,36.9375
25,97,Linear,0.0527175194705517,5120,5120,1.0,3.922995261288917,5.183410730980375,-1.0511856298386189,True,20.95,LAYER_TYPE.DENSE,5.991715206697118,3.744,1.321,gpt_neox.layers.6.attention.dense,0,5550.0,5120,188,5120,1,0.213181339468147,20.95,265.0,success,4.578125,,5,20.953125,4.9921875
26,100,Linear,0.00843653413664075,5120,20480,4.0,2.9475914679251276,7.8180258075045375,-1.0752953919908808,True,449.0,LAYER_TYPE.DENSE,7.939284210684422,4.555,2.652,gpt_neox.layers.6.mlp.dense_h_to_4h,0,35800.0,5120,936,5120,1,0.06369305174484834,449.0,79.75,success,21.1875,,0,449.0,9.671875
27,101,Linear,0.009060728577510502,5120,20480,4.0,3.2366359347807157,6.669240060925107,-1.0857429555901943,True,114.75,LAYER_TYPE.DENSE,7.058221887386362,4.336,2.06,gpt_neox.layers.6.mlp.dense_4h_to_h,0,21660.0,5120,907,5120,1,0.07426627726692343,114.75,188.8,success,10.7109375,,0,114.75,6.10546875
28,110,Linear,0.01962779076686408,5120,15360,3.0,3.7288653310649744,9.008996903373776,-1.0672588046067935,True,261.0,LAYER_TYPE.DENSE,9.152763805054427,4.414,2.416,gpt_neox.layers.7.attention.query_key_value,0,26000.0,5120,100,5120,1,0.27288653310649746,261.0,99.6,success,16.15625,,0,261.0,25.75
